image_id_a,image_id_b,hamming,thumb_rmse
train/gaps384__train_0449,test/gaps384__test_0039,2,0.028254393488168716
train/gaps384__train_0449,test/gaps384__test_0040,2,0.02583315037190914
train/gaps384__train_0449,test/gaps384__test_0041,1,0.023370584473013878
train/gaps384__train_0449,test/gaps384__test_0042,1,0.02811211533844471
train/gaps384__train_0450,train/gaps384__train_0451,6,0.007927889004349709
train/gaps384__train_0450,train/gaps384__train_0452,5,0.010952208191156387
train/gaps384__train_0450,train/gaps384__train_0453,5,0.016089430078864098
train/gaps384__train_0450,train/gaps384__train_0503,1,0.025341879576444626
train/gaps384__train_0450,train/gaps384__train_0506,6,0.03613617271184921
train/gaps384__train_0450,train/gaps384__train_0669,4,0.0474921315908432
train/gaps384__train_0450,train/gaps384__train_0799,4,0.04087115451693535
train/gaps384__train_0450,test/gaps384__test_0026,1,0.04994996637105942
train/gaps384__train_0450,test/gaps384__test_0028,1,0.03843802586197853
train/gaps384__train_0450,test/gaps384__test_0029,1,0.027736175805330276
train/gaps384__train_0450,test/gaps384__test_0030,2,0.04008908197283745
train/gaps384__train_0450,test/gaps384__test_0031,3,0.04044916108250618
train/gaps384__train_0450,test/gaps384__test_0032,2,0.03930596262216568
train/gaps384__train_0450,test/gaps384__test_0039,3,0.03842747211456299
train/gaps384__train_0450,test/gaps384__test_0040,1,0.03499820828437805
train/gaps384__train_0450,test/gaps384__test_0041,2,0.02971782349050045
train/gaps384__train_0450,test/gaps384__test_0042,2,0.02940589375793934
train/gaps384__train_0451,train/gaps384__train_0452,1,0.009849769994616508
train/gaps384__train_0451,train/gaps384__train_0453,1,0.014886552467942238
train/gaps384__train_0451,train/gaps384__train_0454,1,0.03157391771674156
train/gaps384__train_0451,train/gaps384__train_0455,3,0.04157032072544098
train/gaps384__train_0451,train/gaps384__train_0458,2,0.02540728449821472
train/gaps384__train_0451,train/gaps384__train_0763,3,0.020206471905112267
train/gaps384__train_0451,train/gaps384__train_0907,3,0.0481046661734581
train/gaps384__train_0451,train/gaps384__train_0908,3,0.04645723104476929
train/gaps384__train_0451,train/gaps384__train_0917,2,0.04276328906416893
train/gaps384__train_0451,test/gaps384__test_0041,6,0.03252747654914856
train/gaps384__train_0451,test/gaps384__test_0042,6,0.03229440003633499
train/gaps384__train_0452,train/gaps384__train_0453,2,0.012363488785922527
train/gaps384__train_0452,train/gaps384__train_0454,2,0.029120802879333496
train/gaps384__train_0452,train/gaps384__train_0455,4,0.039509087800979614
train/gaps384__train_0452,train/gaps384__train_0458,3,0.030641911551356316
train/gaps384__train_0452,train/gaps384__train_0503,6,0.026277834549546242
train/gaps384__train_0452,train/gaps384__train_0763,4,0.02334454283118248
train/gaps384__train_0452,train/gaps384__train_0907,4,0.0492669939994812
train/gaps384__train_0452,train/gaps384__train_0908,4,0.047371815890073776
train/gaps384__train_0452,train/gaps384__train_0917,3,0.04380694776773453
train/gaps384__train_0452,test/gaps384__test_0028,6,0.043642252683639526
train/gaps384__train_0452,test/gaps384__test_0029,6,0.03318183124065399
train/gaps384__train_0452,test/gaps384__test_0039,6,0.0439043752849102
train/gaps384__train_0452,test/gaps384__test_0040,6,0.04107751324772835
train/gaps384__train_0452,test/gaps384__test_0041,5,0.03518586978316307
train/gaps384__train_0452,test/gaps384__test_0042,5,0.034036874771118164
train/gaps384__train_0453,train/gaps384__train_0454,2,0.021686675027012825
train/gaps384__train_0453,train/gaps384__train_0455,4,0.033491101115942
train/gaps384__train_0453,train/gaps384__train_0458,3,0.033513739705085754
train/gaps384__train_0453,train/gaps384__train_0503,6,0.027955953031778336
train/gaps384__train_0453,train/gaps384__train_0763,2,0.02672833390533924
train/gaps384__train_0453,train/gaps384__train_0908,4,0.04973014071583748
train/gaps384__train_0453,train/gaps384__train_0917,3,0.04689818248152733
train/gaps384__train_0453,test/gaps384__test_0028,6,0.04404474049806595
train/gaps384__train_0453,test/gaps384__test_0029,6,0.03525090217590332
train/gaps384__train_0453,test/gaps384__test_0039,6,0.04701412469148636
train/gaps384__train_0453,test/gaps384__test_0040,6,0.043561309576034546
train/gaps384__train_0453,test/gaps384__test_0041,5,0.038417115807533264
train/gaps384__train_0453,test/gaps384__test_0042,5,0.03616006299853325
train/gaps384__train_0454,train/gaps384__train_0455,2,0.021350277587771416
train/gaps384__train_0454,train/gaps384__train_0458,1,0.04494475573301315
train/gaps384__train_0454,train/gaps384__train_0763,4,0.03914535045623779
train/gaps384__train_0458,train/gaps384__train_0762,3,0.04872845858335495
train/gaps384__train_0458,train/gaps384__train_0763,5,0.020272141322493553
train/gaps384__train_0458,train/gaps384__train_0907,1,0.04359232261776924
train/gaps384__train_0458,train/gaps384__train_0908,1,0.043494198471307755
train/gaps384__train_0458,train/gaps384__train_0917,0,0.0409269705414772
train/gaps384__train_0458,test/gaps384__test_0025,5,0.04114837944507599
train/gaps384__train_0472,train/gaps384__train_0507,5,0.027676822617650032
train/gaps384__train_0472,train/gaps384__train_0534,6,0.02580697275698185
train/gaps384__train_0472,train/gaps384__train_0535,5,0.024667995050549507
train/gaps384__train_0472,train/gaps384__train_0536,6,0.03969056159257889
train/gaps384__train_0472,train/gaps384__train_0572,4,0.03494173288345337
train/gaps384__train_0472,train/gaps384__train_0578,6,0.021545639261603355
train/gaps384__train_0472,train/gaps384__train_0579,4,0.020828288048505783
train/gaps384__train_0472,train/gaps384__train_0580,5,0.022709297016263008
train/gaps384__train_0472,train/gaps384__train_0581,5,0.026152662932872772
train/gaps384__train_0472,train/gaps384__train_0582,6,0.025888899341225624
train/gaps384__train_0472,train/gaps384__train_0584,4,0.023675445467233658
train/gaps384__train_0472,train/gaps384__train_0585,4,0.024054285138845444
train/gaps384__train_0472,train/gaps384__train_0666,6,0.040889158844947815
train/gaps384__train_0472,train/gaps384__train_0694,5,0.025395458564162254
train/gaps384__train_0472,train/gaps384__train_0695,5,0.028026241809129715
train/gaps384__train_0472,train/gaps384__train_0700,2,0.02153204195201397
train/gaps384__train_0472,train/gaps384__train_0701,4,0.020648328587412834
train/gaps384__train_0503,train/gaps384__train_0622,6,0.024186905473470688
train/gaps384__train_0503,train/gaps384__train_0628,6,0.04561837390065193
train/gaps384__train_0503,train/gaps384__train_0643,6,0.03373928368091583
train/gaps384__train_0503,train/gaps384__train_0645,6,0.025692077353596687
train/gaps384__train_0503,train/gaps384__train_0649,6,0.04622909426689148
train/gaps384__train_0503,train/gaps384__train_0664,6,0.03552251681685448
train/gaps384__train_0503,train/gaps384__train_0669,3,0.041468314826488495
train/gaps384__train_0503,train/gaps384__train_0682,5,0.04093156009912491
train/gaps384__train_0503,train/gaps384__train_0683,5,0.040759116411209106
train/gaps384__train_0503,train/gaps384__train_0684,6,0.04684147238731384
train/gaps384__train_0503,train/gaps384__train_0685,5,0.049221862107515335
train/gaps384__train_0503,train/gaps384__train_0691,6,0.03823176026344299
train/gaps384__train_0503,train/gaps384__train_0764,6,0.030237093567848206
train/gaps384__train_0503,train/gaps384__train_0765,6,0.033717017620801926
train/gaps384__train_0503,train/gaps384__train_0767,6,0.03901141881942749
train/gaps384__train_0503,train/gaps384__train_0797,6,0.042613591998815536
train/gaps384__train_0503,train/gaps384__train_0799,3,0.043271083384752274
train/gaps384__train_0503,test/gaps384__test_0028,2,0.04471192508935928
train/gaps384__train_0503,test/gaps384__test_0029,2,0.03384794294834137
train/gaps384__train_0503,test/gaps384__test_0030,3,0.046538304537534714
train/gaps384__train_0503,test/gaps384__test_0031,4,0.04876666143536568
train/gaps384__train_0503,test/gaps384__test_0032,3,0.04844082146883011
train/gaps384__train_0503,test/gaps384__test_0039,4,0.048149291425943375
train/gaps384__train_0503,test/gaps384__test_0040,2,0.04386553168296814
train/gaps384__train_0503,test/gaps384__test_0041,3,0.0399797260761261
train/gaps384__train_0503,test/gaps384__test_0042,3,0.0385320708155632
train/gaps384__train_0506,train/gaps384__train_0507,4,0.021603070199489594
train/gaps384__train_0506,train/gaps384__train_0650,6,0.03620510175824165
train/gaps384__train_0506,train/gaps384__train_0666,5,0.031348127871751785
train/gaps384__train_0506,train/gaps384__train_0693,6,0.0330137200653553
train/gaps384__train_0506,train/gaps384__train_0701,5,0.03196180984377861
train/gaps384__train_0506,train/gaps384__train_0799,6,0.044906649738550186
train/gaps384__train_0506,test/gaps384__test_0029,5,0.04108061641454697
train/gaps384__train_0506,test/gaps384__test_0030,4,0.0432865284383297
train/gaps384__train_0506,test/gaps384__test_0031,5,0.048157867044210434
train/gaps384__train_0506,test/gaps384__test_0032,4,0.048743557184934616
train/gaps384__train_0507,train/gaps384__train_0534,5,0.021247683092951775
train/gaps384__train_0507,train/gaps384__train_0535,4,0.02054990455508232
train/gaps384__train_0507,train/gaps384__train_0538,6,0.021441176533699036
train/gaps384__train_0507,train/gaps384__train_0551,6,0.031885597854852676
train/gaps384__train_0507,train/gaps384__train_0607,6,0.036624323576688766
train/gaps384__train_0507,train/gaps384__train_0650,6,0.03235897421836853
train/gaps384__train_0507,train/gaps384__train_0666,5,0.03577277064323425
train/gaps384__train_0507,train/gaps384__train_0700,5,0.03420764580368996
train/gaps384__train_0507,train/gaps384__train_0701,3,0.03343050926923752
train/gaps384__train_0507,test/gaps384__test_0030,6,0.04941173270344734
train/gaps384__train_0513,train/gaps384__train_0514,1,0.01743127964437008
train/gaps384__train_0513,train/gaps384__train_0515,1,0.02994387224316597
train/gaps384__train_0514,train/gaps384__train_0515,0,0.016139760613441467
train/gaps384__train_0531,train/gaps384__train_0532,6,0.026062924414873123
train/gaps384__train_0533,train/gaps384__train_0534,6,0.029145032167434692
train/gaps384__train_0533,train/gaps384__train_0536,4,0.02210541069507599
train/gaps384__train_0533,train/gaps384__train_0606,6,0.043526992201805115
train/gaps384__train_0533,train/gaps384__train_0607,5,0.04412734881043434
train/gaps384__train_0533,train/gaps384__train_0700,6,0.03782280907034874
train/gaps384__train_0534,train/gaps384__train_0535,1,0.009788592346012592
train/gaps384__train_0534,train/gaps384__train_0536,4,0.032775163650512695
train/gaps384__train_0534,train/gaps384__train_0538,1,0.013192106038331985
train/gaps384__train_0534,train/gaps384__train_0551,3,0.025110889226198196
train/gaps384__train_0534,train/gaps384__train_0579,6,0.022751253098249435
train/gaps384__train_0534,train/gaps384__train_0605,4,0.03944498673081398
train/gaps384__train_0534,train/gaps384__train_0606,6,0.03261945769190788
train/gaps384__train_0534,train/gaps384__train_0607,3,0.035652920603752136
train/gaps384__train_0534,train/gaps384__train_0666,4,0.03529071807861328
train/gaps384__train_0534,train/gaps384__train_0691,6,0.027739156037569046
train/gaps384__train_0534,train/gaps384__train_0700,4,0.022902244701981544
train/gaps384__train_0534,train/gaps384__train_0701,4,0.023386964574456215
train/gaps384__train_0535,train/gaps384__train_0536,5,0.03238518536090851
train/gaps384__train_0535,train/gaps384__train_0538,2,0.014676237478852272
train/gaps384__train_0535,train/gaps384__train_0551,2,0.02556021139025688
train/gaps384__train_0535,train/gaps384__train_0579,5,0.0206246767193079
train/gaps384__train_0535,train/gaps384__train_0580,6,0.021564101800322533
train/gaps384__train_0535,train/gaps384__train_0581,6,0.024706322699785233
train/gaps384__train_0535,train/gaps384__train_0605,5,0.038290444761514664
train/gaps384__train_0535,train/gaps384__train_0607,4,0.035220641642808914
train/gaps384__train_0535,train/gaps384__train_0609,6,0.030247274786233902
train/gaps384__train_0535,train/gaps384__train_0666,3,0.033962227404117584
train/gaps384__train_0535,train/gaps384__train_0682,6,0.020093556493520737
train/gaps384__train_0535,train/gaps384__train_0683,6,0.01982947811484337
train/gaps384__train_0535,train/gaps384__train_0685,6,0.022435510531067848
train/gaps384__train_0535,train/gaps384__train_0691,5,0.02537238411605358
train/gaps384__train_0535,train/gaps384__train_0693,6,0.023265603929758072
train/gaps384__train_0535,train/gaps384__train_0700,3,0.021022425964474678
train/gaps384__train_0535,train/gaps384__train_0701,3,0.021306972950696945
train/gaps384__train_0536,train/gaps384__train_0538,3,0.033971287310123444
train/gaps384__train_0536,train/gaps384__train_0551,5,0.039519160985946655
train/gaps384__train_0536,train/gaps384__train_0606,6,0.04648405686020851
train/gaps384__train_0536,train/gaps384__train_0607,3,0.048373810946941376
train/gaps384__train_0536,train/gaps384__train_0700,4,0.03723514452576637
train/gaps384__train_0536,train/gaps384__train_0701,6,0.037353940308094025
train/gaps384__train_0538,train/gaps384__train_0551,2,0.02238055132329464
train/gaps384__train_0538,train/gaps384__train_0580,6,0.027768917381763458
train/gaps384__train_0538,train/gaps384__train_0581,6,0.03205401077866554
train/gaps384__train_0538,train/gaps384__train_0605,3,0.04228118807077408
train/gaps384__train_0538,train/gaps384__train_0606,5,0.03620758652687073
train/gaps384__train_0538,train/gaps384__train_0607,2,0.0404030941426754
train/gaps384__train_0538,train/gaps384__train_0666,5,0.0351029708981514
train/gaps384__train_0538,train/gaps384__train_0700,5,0.025042317807674408
train/gaps384__train_0538,train/gaps384__train_0701,5,0.024666473269462585
train/gaps384__train_0540,train/gaps384__train_0544,5,0.044249020516872406
train/gaps384__train_0540,train/gaps384__train_0547,2,0.02828812599182129
train/gaps384__train_0541,train/gaps384__train_0542,1,0.015240488573908806
train/gaps384__train_0541,train/gaps384__train_0543,4,0.03818262368440628
train/gaps384__train_0541,train/gaps384__train_0545,1,0.04496747627854347
train/gaps384__train_0541,train/gaps384__train_0546,1,0.020683210343122482
train/gaps384__train_0541,train/gaps384__train_0614,6,0.04616830125451088
train/gaps384__train_0542,train/gaps384__train_0543,3,0.038857895880937576
train/gaps384__train_0542,train/gaps384__train_0546,0,0.027200087904930115
train/gaps384__train_0543,train/gaps384__train_0546,3,0.045863959938287735
train/gaps384__train_0544,train/gaps384__train_0608,6,0.03485545143485069
train/gaps384__train_0544,train/gaps384__train_0616,4,0.04263737425208092
train/gaps384__train_0544,train/gaps384__train_0623,6,0.036676570773124695
train/gaps384__train_0544,train/gaps384__train_0633,6,0.03541433438658714
train/gaps384__train_0544,train/gaps384__train_0653,6,0.04758312180638313
train/gaps384__train_0545,train/gaps384__train_0546,2,0.04654088243842125
train/gaps384__train_0549,train/gaps384__train_0550,2,0.014657805673778057
train/gaps384__train_0550,train/gaps384__train_0640,6,0.04932351037859917
train/gaps384__train_0551,train/gaps384__train_0580,6,0.02830245904624462
train/gaps384__train_0551,train/gaps384__train_0581,6,0.03256116434931755
train/gaps384__train_0551,train/gaps384__train_0607,4,0.04704685136675835
train/gaps384__train_0551,train/gaps384__train_0609,6,0.041320472955703735
train/gaps384__train_0551,train/gaps384__train_0666,3,0.044462502002716064
train/gaps384__train_0551,train/gaps384__train_0682,6,0.027538923546671867
train/gaps384__train_0551,train/gaps384__train_0683,6,0.029131632298231125
train/gaps384__train_0551,train/gaps384__train_0685,6,0.03156202286481857
train/gaps384__train_0551,train/gaps384__train_0691,5,0.03069675713777542
train/gaps384__train_0551,train/gaps384__train_0693,6,0.028994176536798477
train/gaps384__train_0551,train/gaps384__train_0700,5,0.023523347452282906
train/gaps384__train_0551,train/gaps384__train_0701,5,0.023180561140179634
train/gaps384__train_0554,train/gaps384__train_0557,0,0.04583955928683281
train/gaps384__train_0554,train/gaps384__train_0558,1,0.04660860076546669
train/gaps384__train_0556,train/gaps384__train_0557,2,0.021712975576519966
train/gaps384__train_0556,train/gaps384__train_0558,3,0.041199441999197006
train/gaps384__train_0556,train/gaps384__train_0679,4,0.04842314496636391
train/gaps384__train_0556,train/gaps384__train_0680,5,0.03619306534528732
train/gaps384__train_0556,train/gaps384__train_0688,5,0.043294161558151245
train/gaps384__train_0556,train/gaps384__train_0689,6,0.037617363035678864
train/gaps384__train_0557,train/gaps384__train_0558,1,0.024698415771126747
train/gaps384__train_0557,train/gaps384__train_0559,3,0.032407671213150024
train/gaps384__train_0557,train/gaps384__train_0560,6,0.038789618760347366
train/gaps384__train_0557,train/gaps384__train_0561,4,0.0391111858189106
train/gaps384__train_0557,train/gaps384__train_0562,4,0.04588982090353966
train/gaps384__train_0557,train/gaps384__train_0679,4,0.03649862855672836
train/gaps384__train_0557,train/gaps384__train_0680,5,0.02775593474507332
train/gaps384__train_0557,train/gaps384__train_0689,6,0.04185277968645096
train/gaps384__train_0558,train/gaps384__train_0559,2,0.019170990213751793
train/gaps384__train_0558,train/gaps384__train_0560,5,0.02828069217503071
train/gaps384__train_0558,train/gaps384__train_0561,3,0.027289384976029396
train/gaps384__train_0558,train/gaps384__train_0562,3,0.03589557111263275
train/gaps384__train_0558,train/gaps384__train_0563,2,0.041971027851104736
train/gaps384__train_0558,train/gaps384__train_0679,3,0.034211594611406326
train/gaps384__train_0558,train/gaps384__train_0680,4,0.03448987752199173
train/gaps384__train_0559,train/gaps384__train_0560,3,0.018787609413266182
train/gaps384__train_0559,train/gaps384__train_0561,1,0.019589068368077278
train/gaps384__train_0559,train/gaps384__train_0562,1,0.027076678350567818
train/gaps384__train_0559,train/gaps384__train_0563,0,0.032420411705970764
train/gaps384__train_0559,train/gaps384__train_0564,0,0.041442956775426865
train/gaps384__train_0559,train/gaps384__train_0679,1,0.036166705191135406
train/gaps384__train_0559,train/gaps384__train_0680,2,0.03853129222989082
train/gaps384__train_0560,train/gaps384__train_0561,2,0.011978501453995705
train/gaps384__train_0560,train/gaps384__train_0562,4,0.015199044719338417
train/gaps384__train_0560,train/gaps384__train_0563,3,0.020728543400764465
train/gaps384__train_0560,train/gaps384__train_0564,3,0.0304684080183506
train/gaps384__train_0560,train/gaps384__train_0565,4,0.04423527047038078
train/gaps384__train_0560,train/gaps384__train_0679,4,0.038875479251146317
train/gaps384__train_0560,train/gaps384__train_0680,3,0.04084248095750809
train/gaps384__train_0561,train/gaps384__train_0562,2,0.015540068037807941
train/gaps384__train_0561,train/gaps384__train_0563,1,0.02042418345808983
train/gaps384__train_0561,train/gaps384__train_0564,1,0.03012089431285858
train/gaps384__train_0561,train/gaps384__train_0565,2,0.04508505016565323
train/gaps384__train_0561,train/gaps384__train_0679,2,0.03407766669988632
train/gaps384__train_0561,train/gaps384__train_0680,3,0.03976522013545036
train/gaps384__train_0562,train/gaps384__train_0563,1,0.012765114195644855
train/gaps384__train_0562,train/gaps384__train_0564,1,0.02209317870438099
train/gaps384__train_0562,train/gaps384__train_0565,0,0.03808889538049698
train/gaps384__train_0562,train/gaps384__train_0679,2,0.04076685011386871
train/gaps384__train_0562,train/gaps384__train_0680,3,0.044739287346601486
train/gaps384__train_0563,train/gaps384__train_0564,0,0.016421111300587654
train/gaps384__train_0563,train/gaps384__train_0565,1,0.03161289542913437
train/gaps384__train_0563,train/gaps384__train_0679,1,0.044491708278656006
train/gaps384__train_0564,train/gaps384__train_0565,1,0.02358965203166008
train/gaps384__train_0572,train/gaps384__train_0578,4,0.024338249117136
train/gaps384__train_0572,train/gaps384__train_0579,2,0.023970790207386017
train/gaps384__train_0572,train/gaps384__train_0580,5,0.022484658285975456
train/gaps384__train_0572,train/gaps384__train_0581,5,0.021108338609337807
train/gaps384__train_0572,train/gaps384__train_0582,4,0.02070027031004429
train/gaps384__train_0572,train/gaps384__train_0584,2,0.02280827984213829
train/gaps384__train_0572,train/gaps384__train_0585,2,0.020754247903823853
train/gaps384__train_0572,train/gaps384__train_0695,3,0.02402305044233799
train/gaps384__train_0572,train/gaps384__train_0700,4,0.02906479500234127
train/gaps384__train_0574,train/gaps384__train_0575,6,0.021705713123083115
train/gaps384__train_0574,train/gaps384__train_0689,6,0.04103690758347511
train/gaps384__train_0575,train/gaps384__train_0576,1,0.04829908534884453
train/gaps384__train_0575,train/gaps384__train_0589,4,0.024731839075684547
train/gaps384__train_0575,train/gaps384__train_0696,3,0.048650722950696945
train/gaps384__train_0575,train/gaps384__train_0697,4,0.027296265587210655
train/gaps384__train_0575,train/gaps384__train_0698,4,0.031597692519426346
train/gaps384__train_0576,train/gaps384__train_0590,5,0.03451773151755333
train/gaps384__train_0576,train/gaps384__train_0699,6,0.04648308455944061
train/gaps384__train_0578,train/gaps384__train_0579,2,0.008495751768350601
train/gaps384__train_0578,train/gaps384__train_0580,3,0.009681373834609985
train/gaps384__train_0578,train/gaps384__train_0581,3,0.015708282589912415
train/gaps384__train_0578,train/gaps384__train_0582,0,0.01664232276380062
train/gaps384__train_0578,train/gaps384__train_0584,2,0.011744904331862926
train/gaps384__train_0578,train/gaps384__train_0585,2,0.013924827799201012
train/gaps384__train_0578,train/gaps384__train_0694,5,0.016111819073557854
train/gaps384__train_0578,train/gaps384__train_0695,3,0.019251903519034386
train/gaps384__train_0578,train/gaps384__train_0700,6,0.014366489835083485
train/gaps384__train_0579,train/gaps384__train_0580,3,0.009163358248770237
train/gaps384__train_0579,train/gaps384__train_0581,3,0.015012131072580814
train/gaps384__train_0579,train/gaps384__train_0582,2,0.015590241178870201
train/gaps384__train_0579,train/gaps384__train_0584,2,0.012312976643443108
train/gaps384__train_0579,train/gaps384__train_0585,2,0.01383719127625227
train/gaps384__train_0579,train/gaps384__train_0606,6,0.02946711704134941
train/gaps384__train_0579,train/gaps384__train_0695,3,0.019188610836863518
train/gaps384__train_0579,train/gaps384__train_0700,4,0.015206453390419483
train/gaps384__train_0580,train/gaps384__train_0581,0,0.011546304449439049
train/gaps384__train_0580,train/gaps384__train_0582,3,0.013181286863982677
train/gaps384__train_0580,train/gaps384__train_0584,3,0.009811579249799252
train/gaps384__train_0580,train/gaps384__train_0585,3,0.010844031348824501
train/gaps384__train_0580,train/gaps384__train_0694,6,0.014651657082140446
train/gaps384__train_0580,train/gaps384__train_0695,4,0.016816478222608566
train/gaps384__train_0580,train/gaps384__train_0700,5,0.015365127474069595
train/gaps384__train_0581,train/gaps384__train_0582,3,0.01109322626143694
train/gaps384__train_0581,train/gaps384__train_0584,3,0.01228978019207716
train/gaps384__train_0581,train/gaps384__train_0585,3,0.010433955118060112
train/gaps384__train_0581,train/gaps384__train_0694,6,0.01627412438392639
train/gaps384__train_0581,train/gaps384__train_0695,4,0.015951627865433693
train/gaps384__train_0581,train/gaps384__train_0700,5,0.02099454775452614
train/gaps384__train_0582,train/gaps384__train_0584,2,0.014861817471683025
train/gaps384__train_0582,train/gaps384__train_0585,2,0.012769232504069805
train/gaps384__train_0582,train/gaps384__train_0694,5,0.017865698784589767
train/gaps384__train_0582,train/gaps384__train_0695,3,0.01782361790537834
train/gaps384__train_0582,train/gaps384__train_0700,6,0.022482654079794884
train/gaps384__train_0584,train/gaps384__train_0585,0,0.009800858795642853
train/gaps384__train_0584,train/gaps384__train_0692,6,0.018861407414078712
train/gaps384__train_0584,train/gaps384__train_0694,5,0.01607028767466545
train/gaps384__train_0584,train/gaps384__train_0695,1,0.01743128150701523
train/gaps384__train_0584,train/gaps384__train_0700,4,0.01733105070888996
train/gaps384__train_0585,train/gaps384__train_0692,6,0.021912643685936928
train/gaps384__train_0585,train/gaps384__train_0694,5,0.0166756771504879
train/gaps384__train_0585,train/gaps384__train_0695,1,0.017100751399993896
train/gaps384__train_0585,train/gaps384__train_0700,4,0.019138848409056664
train/gaps384__train_0589,train/gaps384__train_0697,4,0.03807864710688591
train/gaps384__train_0589,train/gaps384__train_0698,6,0.04299253225326538
train/gaps384__train_0602,train/gaps384__train_0603,2,0.03131001442670822
train/gaps384__train_0603,train/gaps384__train_0604,0,0.0406498983502388
train/gaps384__train_0605,train/gaps384__train_0606,4,0.016004735603928566
train/gaps384__train_0605,train/gaps384__train_0607,3,0.02272086963057518
train/gaps384__train_0606,train/gaps384__train_0607,5,0.01653549261391163
train/gaps384__train_0606,train/gaps384__train_0700,6,0.03877897188067436
train/gaps384__train_0607,train/gaps384__train_0609,6,0.0310283862054348
train/gaps384__train_0607,train/gaps384__train_0666,5,0.04346795380115509
train/gaps384__train_0607,train/gaps384__train_0700,5,0.04271356761455536
train/gaps384__train_0607,train/gaps384__train_0701,5,0.043177276849746704
train/gaps384__train_0608,train/gaps384__train_0609,4,0.014542083255946636
train/gaps384__train_0608,train/gaps384__train_0616,4,0.04017440229654312
train/gaps384__train_0608,train/gaps384__train_0622,5,0.026614874601364136
train/gaps384__train_0608,train/gaps384__train_0623,4,0.018878916278481483
train/gaps384__train_0608,train/gaps384__train_0627,5,0.023936305195093155
train/gaps384__train_0608,train/gaps384__train_0628,3,0.02306397445499897
train/gaps384__train_0608,train/gaps384__train_0633,4,0.014535884372889996
train/gaps384__train_0608,train/gaps384__train_0643,3,0.04419519752264023
train/gaps384__train_0608,train/gaps384__train_0645,3,0.023800082504749298
train/gaps384__train_0608,train/gaps384__train_0649,5,0.024845436215400696
train/gaps384__train_0608,train/gaps384__train_0650,6,0.03215342015028
train/gaps384__train_0608,train/gaps384__train_0651,3,0.04888400807976723
train/gaps384__train_0608,train/gaps384__train_0653,4,0.031627386808395386
train/gaps384__train_0608,train/gaps384__train_0664,3,0.046740852296352386
train/gaps384__train_0608,train/gaps384__train_0665,5,0.03155108168721199
train/gaps384__train_0608,train/gaps384__train_0666,5,0.020374123007059097
train/gaps384__train_0608,train/gaps384__train_0682,4,0.031373027712106705
train/gaps384__train_0608,train/gaps384__train_0683,6,0.031908903270959854
train/gaps384__train_0608,train/gaps384__train_0684,5,0.035814519971609116
train/gaps384__train_0608,train/gaps384__train_0685,4,0.03849678114056587
train/gaps384__train_0608,train/gaps384__train_0691,3,0.03532325476408005
train/gaps384__train_0608,train/gaps384__train_0693,6,0.038583289831876755
train/gaps384__train_0608,train/gaps384__train_1159,3,0.04906876012682915
train/gaps384__train_0609,train/gaps384__train_0616,6,0.04089117422699928
train/gaps384__train_0609,train/gaps384__train_0622,3,0.03616442531347275
train/gaps384__train_0609,train/gaps384__train_0623,2,0.027668684720993042
train/gaps384__train_0609,train/gaps384__train_0627,5,0.021915726363658905
train/gaps384__train_0609,train/gaps384__train_0628,3,0.015566620044410229
train/gaps384__train_0609,train/gaps384__train_0633,2,0.017266806215047836
train/gaps384__train_0609,train/gaps384__train_0645,3,0.03382442146539688
train/gaps384__train_0609,train/gaps384__train_0649,3,0.018560413271188736
train/gaps384__train_0609,train/gaps384__train_0650,6,0.0238829143345356
train/gaps384__train_0609,train/gaps384__train_0651,3,0.03861850127577782
train/gaps384__train_0609,train/gaps384__train_0652,2,0.04165999963879585
train/gaps384__train_0609,train/gaps384__train_0653,2,0.021652717143297195
train/gaps384__train_0609,train/gaps384__train_0665,5,0.04192914813756943
train/gaps384__train_0609,train/gaps384__train_0666,3,0.028078710660338402
train/gaps384__train_0609,train/gaps384__train_0682,4,0.03066200204193592
train/gaps384__train_0609,train/gaps384__train_0683,4,0.031047498807311058
train/gaps384__train_0609,train/gaps384__train_0684,3,0.03236384689807892
train/gaps384__train_0609,train/gaps384__train_0685,4,0.03435505926609039
train/gaps384__train_0609,train/gaps384__train_0691,3,0.03726780042052269
train/gaps384__train_0609,train/gaps384__train_0693,4,0.03680941089987755
train/gaps384__train_0609,train/gaps384__train_0701,5,0.0393826887011528
train/gaps384__train_0609,train/gaps384__train_1159,1,0.04639836400747299
train/gaps384__train_0609,train/gaps384__train_1160,1,0.04912121966481209
train/gaps384__train_0614,train/gaps384__train_0615,5,0.027311114594340324
train/gaps384__train_0615,train/gaps384__train_0640,4,0.03789520636200905
train/gaps384__train_0616,train/gaps384__train_0622,5,0.04469966143369675
train/gaps384__train_0616,train/gaps384__train_0623,4,0.04340450093150139
train/gaps384__train_0616,train/gaps384__train_0627,5,0.03742463141679764
train/gaps384__train_0616,train/gaps384__train_0628,5,0.04114691540598869
train/gaps384__train_0616,train/gaps384__train_0633,4,0.03793184086680412
train/gaps384__train_0616,train/gaps384__train_0645,5,0.04560684785246849
train/gaps384__train_0616,train/gaps384__train_0649,5,0.04250967875123024
train/gaps384__train_0616,train/gaps384__train_0653,4,0.04640273377299309
train/gaps384__train_0616,train/gaps384__train_0684,5,0.045513395220041275
train/gaps384__train_0616,train/gaps384__train_0685,6,0.04711591452360153
