model,stem,cls,rel_area,detected
YOLO11s,Norway__Norway_001425,D10,0.00057,False
YOLO11s,Norway__Norway_001440,D10,0.000623,False
YOLO11s,Norway__Norway_001440,D00,0.00023,False
YOLO11s,Norway__Norway_001440,D20,0.011184,False
YOLO11s,Norway__Norway_001440,D10,0.008541,True
YOLO11s,Norway__Norway_001440,D20,0.001731,False
YOLO11s,Norway__Norway_001440,D00,0.001172,False
YOLO11s,Norway__Norway_001440,D00,0.000458,False
YOLO11s,Norway__Norway_001448,D00,0.006239,False
YOLO11s,Norway__Norway_001466,D10,0.001138,False
YOLO11s,Norway__Norway_001468,D00,0.089195,True
YOLO11s,Norway__Norway_001494,D00,0.000416,False
YOLO11s,Norway__Norway_001494,D00,0.0026,True
YOLO11s,Norway__Norway_001494,D00,0.012271,True
YOLO11s,Norway__Norway_001494,D00,0.004509,True
YOLO11s,Norway__Norway_001494,D00,0.000211,False
YOLO11s,Norway__Norway_001494,D00,0.000742,True
YOLO11s,Norway__Norway_001494,D00,0.005055,False
YOLO11s,Norway__Norway_001496,D00,0.00084,False
YOLO11s,Norway__Norway_001496,D00,0.006494,True
YOLO11s,Norway__Norway_001496,D00,0.000811,False
YOLO11s,Norway__Norway_001498,D00,0.003899,False
YOLO11s,Norway__Norway_001507,D40,0.000592,False
YOLO11s,Norway__Norway_001507,D40,0.000488,False
YOLO11s,Norway__Norway_001507,D40,0.000319,False
YOLO11s,Norway__Norway_001507,D40,0.000214,False
YOLO11s,Norway__Norway_001507,D40,0.00012,False
YOLO11s,Norway__Norway_001507,D40,6.3e-05,False
YOLO11s,Norway__Norway_001525,D00,0.000446,False
YOLO11s,Norway__Norway_001525,D00,0.032054,True
YOLO11s,Norway__Norway_001525,D00,0.004524,True
YOLO11s,Norway__Norway_001525,D00,0.006174,True
YOLO11s,Norway__Norway_001530,D00,0.002032,False
YOLO11s,Norway__Norway_001530,D00,0.003482,False
YOLO11s,Norway__Norway_001530,D00,0.001634,True
YOLO11s,Norway__Norway_001530,D10,0.002368,False
YOLO11s,Norway__Norway_001530,D00,0.00115,False
YOLO11s,Norway__Norway_001643,D00,0.00058,False
YOLO11s,Norway__Norway_001643,D00,0.001134,False
YOLO11s,Norway__Norway_001675,D00,0.00225,True
YOLO11s,Norway__Norway_001675,D00,0.000844,False
YOLO11s,Norway__Norway_001675,D00,0.004785,True
YOLO11s,Norway__Norway_001675,D00,0.0002,False
YOLO11s,Norway__Norway_001675,D00,0.000252,False
YOLO11s,Norway__Norway_001680,D00,0.004681,False
YOLO11s,Norway__Norway_001680,D00,0.000999,False
YOLO11s,Norway__Norway_001680,D00,0.006526,False
YOLO11s,Norway__Norway_001680,D00,0.010148,False
YOLO11s,Norway__Norway_001680,D00,0.010564,False
YOLO11s,Norway__Norway_001680,D00,0.001978,False
YOLO11s,Norway__Norway_001680,D00,0.002897,False
YOLO11s,Norway__Norway_001680,D00,0.008334,False
YOLO11s,Norway__Norway_001680,D00,0.011332,False
YOLO11s,Norway__Norway_001680,D00,0.010621,False
YOLO11s,Norway__Norway_001680,D00,0.000205,False
YOLO11s,Norway__Norway_001680,D20,0.001943,False
YOLO11s,Norway__Norway_001680,D20,0.039737,False
YOLO11s,Norway__Norway_001688,D00,0.001259,False
YOLO11s,Norway__Norway_001688,D00,0.001607,False
YOLO11s,Norway__Norway_001688,D00,0.000745,False
YOLO11s,Norway__Norway_001688,D00,0.00162,True
YOLO11s,Norway__Norway_001688,D00,0.00126,False
YOLO11s,Norway__Norway_001688,D20,0.007352,True
YOLO11s,Norway__Norway_001694,D00,0.010644,False
YOLO11s,Norway__Norway_001694,D00,0.004002,True
YOLO11s,Norway__Norway_001696,D00,0.021577,False
YOLO11s,Norway__Norway_001705,D00,0.016256,True
YOLO11s,Norway__Norway_001705,D00,0.002595,False
YOLO11s,Norway__Norway_001705,D10,0.003683,False
YOLO11s,Norway__Norway_001705,D00,0.002016,True
YOLO11s,Norway__Norway_001706,D00,0.000256,False
YOLO11s,Norway__Norway_001706,D00,0.000467,False
YOLO11s,Norway__Norway_001706,D00,0.00762,False
YOLO11s,Norway__Norway_001706,D00,6.2e-05,False
YOLO11s,Norway__Norway_001706,D10,0.001534,False
YOLO11s,Norway__Norway_001706,D00,0.000885,False
YOLO11s,Norway__Norway_001720,D40,0.000103,False
YOLO11s,Norway__Norway_001726,D00,0.037249,False
YOLO11s,Norway__Norway_001726,D00,0.007316,False
YOLO11s,Norway__Norway_001726,D00,0.005276,True
YOLO11s,Norway__Norway_001726,D00,0.00123,True
YOLO11s,Norway__Norway_001740,D00,0.010038,False
YOLO11s,Norway__Norway_001740,D00,0.057511,False
YOLO11s,Norway__Norway_001770,D40,0.003196,False
YOLO11s,Norway__Norway_001770,D10,0.001442,False
YOLO11s,Norway__Norway_001770,D40,0.002799,False
YOLO11s,Norway__Norway_001770,D40,0.000239,False
YOLO11s,Norway__Norway_001770,D40,0.010579,False
YOLO11s,Norway__Norway_001770,D40,0.000485,False
YOLO11s,Norway__Norway_001770,D40,0.0005,False
YOLO11s,Norway__Norway_001770,D40,0.001837,False
YOLO11s,Norway__Norway_001770,D40,0.001994,False
YOLO11s,Norway__Norway_001782,D00,0.003964,False
YOLO11s,Norway__Norway_001821,D00,0.012391,False
YOLO11s,Norway__Norway_001846,D00,0.000177,False
YOLO11s,Norway__Norway_001847,D00,0.002417,True
YOLO11s,Norway__Norway_001847,D00,0.00325,False
YOLO11s,Norway__Norway_001847,D00,0.000122,False
YOLO11s,Norway__Norway_001847,D00,0.000195,False
YOLO11s,Norway__Norway_001847,D00,0.000366,False
YOLO11s,Norway__Norway_001863,D00,0.044022,False
YOLO11s,Norway__Norway_001872,D00,0.000749,False
YOLO11s,Norway__Norway_001872,D00,0.004622,False
YOLO11s,Norway__Norway_001872,D00,0.006646,False
YOLO11s,Norway__Norway_001935,D00,0.002179,False
YOLO11s,Norway__Norway_001935,D00,0.006009,True
YOLO11s,Norway__Norway_001935,D00,0.000874,False
YOLO11s,Norway__Norway_001935,D00,0.001053,False
YOLO11s,Norway__Norway_001935,D00,0.010075,True
YOLO11s,Norway__Norway_001935,D00,0.019216,False
YOLO11s,Norway__Norway_001935,D00,0.001993,False
YOLO11s,Norway__Norway_001935,D00,0.0036,False
YOLO11s,Norway__Norway_001935,D00,0.000526,False
YOLO11s,Norway__Norway_001935,D00,0.001244,False
YOLO11s,Norway__Norway_001935,D00,0.017973,False
YOLO11s,Norway__Norway_001935,D00,0.003451,True
YOLO11s,Norway__Norway_001935,D00,0.001561,False
YOLO11s,Norway__Norway_001935,D00,0.049191,True
YOLO11s,Norway__Norway_001936,D00,0.002558,True
YOLO11s,Norway__Norway_001941,D00,0.000497,False
YOLO11s,Norway__Norway_001941,D00,0.006542,False
YOLO11s,Norway__Norway_001953,D00,0.007769,False
YOLO11s,Norway__Norway_001962,D00,0.005902,False
YOLO11s,Norway__Norway_001966,D00,0.001005,False
YOLO11s,Norway__Norway_001966,D00,0.074971,False
YOLO11s,Norway__Norway_001968,D00,0.000105,False
YOLO11s,Norway__Norway_001968,D00,0.001502,False
YOLO11s,Norway__Norway_001978,D00,0.000203,False
YOLO11s,Norway__Norway_001978,D00,0.009851,False
YOLO11s,Norway__Norway_001979,D00,0.0016,False
YOLO11s,Norway__Norway_001979,D00,0.013563,True
YOLO11s,Norway__Norway_001979,D00,0.000591,False
YOLO11s,Norway__Norway_001979,D00,0.027146,False
YOLO11s,Norway__Norway_001979,D00,0.008737,True
YOLO11s,Norway__Norway_001979,D00,0.001662,False
YOLO11s,Norway__Norway_001979,D00,0.00011,False
YOLO11s,Norway__Norway_001979,D00,0.005171,True
YOLO11s,Norway__Norway_001979,D00,0.005216,False
YOLO11s,Norway__Norway_001979,D10,0.023313,True
YOLO11s,Norway__Norway_001979,D10,0.014819,False
YOLO11s,Norway__Norway_001979,D10,0.003552,False
YOLO11s,Norway__Norway_001979,D10,0.000729,False
YOLO11s,Norway__Norway_001979,D00,0.001688,False
YOLO11s,Norway__Norway_001979,D00,0.000285,False
YOLO11s,Norway__Norway_001979,D00,0.002778,True
YOLO11s,Norway__Norway_001979,D00,0.000979,False
YOLO11s,Norway__Norway_001979,D00,0.001309,False
YOLO11s,Norway__Norway_001979,D00,0.001516,False
YOLO11s,Norway__Norway_001979,D00,0.010866,True
YOLO11s,Norway__Norway_001979,D00,0.000653,False
YOLO11s,Norway__Norway_001979,D00,0.003019,False
YOLO11s,Norway__Norway_001979,D00,0.001974,False
YOLO11s,Norway__Norway_001996,D10,0.001319,False
YOLO11s,Norway__Norway_001996,D10,0.001689,False
YOLO11s,Norway__Norway_001996,D00,0.01575,False
YOLO11s,Norway__Norway_001996,D00,0.000383,True
YOLO11s,Norway__Norway_001996,D10,0.002194,False
YOLO11s,Norway__Norway_001996,D00,0.002415,False
YOLO11s,Norway__Norway_001996,D00,0.015955,False
YOLO11s,Norway__Norway_001996,D00,0.012093,False
YOLO11s,Norway__Norway_001996,D00,0.006164,False
YOLO11s,Norway__Norway_002025,D00,0.001605,False
YOLO11s,Norway__Norway_002025,D00,0.004838,True
YOLO11s,Norway__Norway_002025,D10,0.004489,False
YOLO11s,Norway__Norway_002025,D00,0.001762,False
YOLO11s,Norway__Norway_002025,D00,0.003765,True
YOLO11s,Norway__Norway_002025,D00,0.000452,False
YOLO11s,Norway__Norway_002025,D00,0.001942,False
YOLO11s,Norway__Norway_002025,D10,0.00074,False
YOLO11s,Norway__Norway_002039,D00,0.000662,False
YOLO11s,Norway__Norway_002039,D00,0.010094,True
YOLO11s,Norway__Norway_002039,D00,0.001424,True
YOLO11s,Norway__Norway_002039,D20,0.060011,False
YOLO11s,Norway__Norway_002054,D00,0.015445,True
YOLO11s,Norway__Norway_002054,D00,0.02298,False
YOLO11s,Norway__Norway_002054,D10,0.030755,True
YOLO11s,Norway__Norway_002075,D00,0.000391,False
YOLO11s,Norway__Norway_002075,D00,0.001085,False
YOLO11s,Norway__Norway_002075,D10,0.000581,False
YOLO11s,Norway__Norway_002075,D00,0.003769,False
YOLO11s,Norway__Norway_002075,D00,0.017834,True
YOLO11s,Norway__Norway_002075,D00,0.001605,False
YOLO11s,Norway__Norway_002096,D00,0.030927,False
YOLO11s,Norway__Norway_002101,D00,0.000955,False
YOLO11s,Norway__Norway_002169,D00,0.026262,True
YOLO11s,Norway__Norway_002181,D00,0.020996,True
YOLO11s,Norway__Norway_002187,D10,0.009056,False
YOLO11s,Norway__Norway_002190,D00,0.002326,False
YOLO11s,Norway__Norway_002190,D00,0.000123,False
YOLO11s,Norway__Norway_002190,D10,0.02308,False
YOLO11s,Norway__Norway_002190,D00,0.000118,False
YOLO11s,Norway__Norway_002190,D10,0.000886,False
YOLO11s,Norway__Norway_002190,D00,0.000295,False
YOLO11s,Norway__Norway_002190,D10,0.014444,False
YOLO11s,Norway__Norway_002198,D00,0.020176,True
YOLO11s,Norway__Norway_002198,D00,0.006553,False
YOLO11s,Norway__Norway_002198,D00,0.003611,False
YOLO11s,Norway__Norway_002198,D00,0.002301,False
YOLO11s,Norway__Norway_002198,D00,0.001667,True
YOLO11s,Norway__Norway_002198,D00,0.000836,False
YOLO11s,Norway__Norway_002198,D00,0.006497,False
YOLO11s,Norway__Norway_002198,D00,0.001798,False
YOLO11s,Norway__Norway_002213,D00,0.077861,False
YOLO11s,Norway__Norway_002226,D00,0.025646,True
YOLO11s,Norway__Norway_002240,D00,0.000398,False
YOLO11s,Norway__Norway_002240,D00,0.001519,False
YOLO11s,Norway__Norway_002240,D00,0.005449,False
YOLO11s,Norway__Norway_002240,D00,0.010097,False
YOLO11s,Norway__Norway_002240,D00,0.009823,False
YOLO11s,Norway__Norway_002240,D10,0.004485,False
YOLO11s,Norway__Norway_002281,D10,0.001916,False
YOLO11s,Norway__Norway_002281,D00,0.006872,True
YOLO11s,Norway__Norway_002281,D00,0.001387,False
YOLO11s,Norway__Norway_002281,D00,0.002411,False
YOLO11s,Norway__Norway_002281,D00,0.000493,False
YOLO11s,Norway__Norway_002281,D00,0.003774,False
YOLO11s,Norway__Norway_002281,D10,0.00426,False
YOLO11s,Norway__Norway_002281,D00,0.0004,False
YOLO11s,Norway__Norway_002281,D00,0.002711,False
YOLO11s,Norway__Norway_002293,D00,0.011357,False
YOLO11s,Norway__Norway_002299,D40,0.000507,False
YOLO11s,Norway__Norway_002299,D40,0.000645,False
YOLO11s,Norway__Norway_002310,D00,0.000466,False
YOLO11s,Norway__Norway_002310,D00,0.005472,False
YOLO11s,Norway__Norway_002345,D00,0.010354,False
YOLO11s,Norway__Norway_002363,D00,0.000696,False
YOLO11s,Norway__Norway_002407,D00,0.008344,True
YOLO11s,Norway__Norway_002417,D00,0.005523,True
YOLO11s,Norway__Norway_002450,D00,0.043092,False
YOLO11s,Norway__Norway_002450,D00,0.012229,False
YOLO11s,Norway__Norway_002450,D00,0.000364,False
YOLO11s,Norway__Norway_002450,D00,0.003193,False
YOLO11s,Norway__Norway_002450,D00,0.000269,False
YOLO11s,Norway__Norway_002450,D00,0.000787,False
YOLO11s,Norway__Norway_002463,D00,0.014241,True
YOLO11s,Norway__Norway_002485,D00,0.002663,False
YOLO11s,Norway__Norway_002485,D00,0.023479,True
YOLO11s,Norway__Norway_002504,D10,0.001895,False
YOLO11s,Norway__Norway_002504,D00,0.000134,False
YOLO11s,Norway__Norway_002504,D10,0.002037,False
YOLO11s,Norway__Norway_002504,D00,0.001087,True
YOLO11s,Norway__Norway_002515,D00,0.135188,False
YOLO11s,Norway__Norway_002515,D00,0.000154,False
YOLO11s,Norway__Norway_002515,D00,0.059875,True
YOLO11s,Norway__Norway_002515,D00,0.000272,False
YOLO11s,Norway__Norway_002515,D00,0.000618,False
YOLO11s,Norway__Norway_002542,D00,0.0159,True
YOLO11s,Norway__Norway_002603,D10,0.001201,False
YOLO11s,Norway__Norway_002603,D10,0.015091,False
YOLO11s,Norway__Norway_002603,D00,0.000303,False
YOLO11s,Norway__Norway_002624,D00,0.013254,True
YOLO11s,Norway__Norway_002641,D00,0.007496,False
YOLO11s,Norway__Norway_002641,D00,0.006325,False
YOLO11s,Norway__Norway_002641,D00,0.00047,False
YOLO11s,Norway__Norway_002641,D00,0.002383,False
YOLO11s,Norway__Norway_002641,D00,0.001164,True
YOLO11s,Norway__Norway_002641,D00,0.003764,True
YOLO11s,Norway__Norway_002657,D00,0.001026,False
YOLO11s,Norway__Norway_002663,D00,0.00622,True
YOLO11s,Norway__Norway_002681,D00,0.006426,False
YOLO11s,Norway__Norway_002681,D00,0.000181,False
YOLO11s,Norway__Norway_002681,D00,0.000144,False
YOLO11s,Norway__Norway_002681,D00,0.000263,False
YOLO11s,Norway__Norway_002681,D00,0.000158,False
YOLO11s,Norway__Norway_002681,D00,0.009494,True
YOLO11s,Norway__Norway_002681,D20,0.053482,True
YOLO11s,Norway__Norway_002683,D00,0.025321,False
YOLO11s,Norway__Norway_002683,D10,0.005938,True
YOLO11s,Norway__Norway_002683,D10,0.008975,True
YOLO11s,Norway__Norway_002699,D10,0.002462,False
YOLO11s,Norway__Norway_002724,D00,0.008189,False
YOLO11s,Norway__Norway_002755,D00,0.002334,False
YOLO11s,Norway__Norway_002755,D00,0.005519,False
YOLO11s,Norway__Norway_002755,D20,0.027097,True
YOLO11s,Norway__Norway_002755,D00,0.000278,False
YOLO11s,Norway__Norway_002755,D00,0.000404,False
YOLO11s,Norway__Norway_002755,D10,0.00018,False
YOLO11s,Norway__Norway_002755,D00,0.001416,False
YOLO11s,Norway__Norway_002755,D00,0.009783,False
YOLO11s,Norway__Norway_002755,D00,0.004815,False
YOLO11s,Norway__Norway_002755,D00,0.005308,False
YOLO11s,Norway__Norway_002755,D00,0.028002,False
YOLO11s,Norway__Norway_002755,D00,0.044168,True
YOLO11s,Norway__Norway_002768,D10,0.008319,False
YOLO11s,Norway__Norway_002768,D00,0.000154,False
YOLO11s,Norway__Norway_002828,D00,0.012134,False
YOLO11s,Norway__Norway_002835,D10,0.039415,False
YOLO11s,Norway__Norway_002853,D00,0.000367,False
YOLO11s,Norway__Norway_002853,D00,0.021092,False
YOLO11s,Norway__Norway_002853,D00,0.000196,False
YOLO11s,Norway__Norway_002853,D00,0.000183,False
YOLO11s,Norway__Norway_002853,D00,0.00016,False
YOLO11s,Norway__Norway_002853,D00,0.016847,True
YOLO11s,Norway__Norway_002853,D20,0.003664,False
YOLO11s,Norway__Norway_002853,D00,0.00045,False
YOLO11s,Norway__Norway_002853,D00,0.000288,False
YOLO11s,Norway__Norway_002853,D00,0.002312,False
YOLO11s,Norway__Norway_002853,D00,0.000219,False
YOLO11s,Norway__Norway_002853,D00,0.003268,True
YOLO11s,Norway__Norway_002853,D00,0.006392,False
YOLO11s,Norway__Norway_002853,D00,0.000131,False
YOLO11s,Norway__Norway_002853,D00,0.00042,False
YOLO11s,Norway__Norway_002853,D00,0.000238,False
YOLO11s,Norway__Norway_002853,D10,0.000185,False
YOLO11s,Norway__Norway_002853,D00,0.004216,False
YOLO11s,Norway__Norway_002853,D10,0.001628,False
YOLO11s,Norway__Norway_002853,D00,0.00045,False
YOLO11s,Norway__Norway_002853,D00,0.00126,True
YOLO11s,Norway__Norway_002853,D00,0.002376,False
YOLO11s,Norway__Norway_002853,D00,0.000292,False
YOLO11s,Norway__Norway_002853,D00,0.000455,False
YOLO11s,Norway__Norway_002853,D20,0.000689,False
YOLO11s,Norway__Norway_002853,D10,0.001119,False
YOLO11s,Norway__Norway_002889,D00,0.012479,False
YOLO11s,Norway__Norway_002947,D00,0.015183,True
YOLO11s,Norway__Norway_002955,D00,0.009853,False
YOLO11s,Norway__Norway_002955,D00,0.017262,True
YOLO11s,Norway__Norway_002955,D00,0.003616,False
YOLO11s,Norway__Norway_002992,D00,0.000241,False
YOLO11s,Norway__Norway_002992,D20,0.004086,False
YOLO11s,Norway__Norway_002992,D00,0.07951,True
YOLO11s,Norway__Norway_002992,D00,8.6e-05,False
YOLO11s,Norway__Norway_002992,D00,0.002227,False
YOLO11s,Norway__Norway_002992,D00,0.026797,True
YOLO11s,Norway__Norway_002992,D00,0.002194,False
YOLO11s,Norway__Norway_002992,D00,0.018547,False
YOLO11s,Norway__Norway_002992,D00,0.000865,False
YOLO11s,Norway__Norway_002992,D00,8.1e-05,False
YOLO11s,Norway__Norway_003004,D00,0.011466,False
YOLO11s,Norway__Norway_003004,D00,0.010949,False
YOLO11s,Norway__Norway_003004,D00,0.004614,True
YOLO11s,Norway__Norway_003004,D00,0.013216,True
YOLO11s,Norway__Norway_003004,D00,0.000341,False
YOLO11s,Norway__Norway_003004,D00,0.001389,False
YOLO11s,Norway__Norway_003004,D20,0.001476,False
YOLO11s,Norway__Norway_003004,D20,0.002005,False
YOLO11s,Norway__Norway_003050,D00,0.009705,False
YOLO11s,Norway__Norway_003101,D00,0.005623,True
YOLO11s,Norway__Norway_003101,D00,0.010865,True
YOLO11s,Norway__Norway_003101,D10,0.018531,True
YOLO11s,Norway__Norway_003101,D00,0.00279,False
YOLO11s,Norway__Norway_003101,D00,0.018931,True
YOLO11s,Norway__Norway_003101,D10,0.022447,False
YOLO11s,Norway__Norway_003122,D00,0.012765,False
YOLO11s,Norway__Norway_003122,D00,0.010199,False
YOLO11s,Norway__Norway_003122,D00,0.001617,False
YOLO11s,Norway__Norway_003122,D10,0.006499,False
YOLO11s,Norway__Norway_003122,D00,0.005927,False
YOLO11s,Norway__Norway_003122,D10,0.000682,False
YOLO11s,Norway__Norway_003122,D00,0.008859,False
YOLO11s,Norway__Norway_003122,D00,0.004713,False
YOLO11s,Norway__Norway_003122,D00,0.004146,False
YOLO11s,Norway__Norway_003122,D10,0.005553,False
YOLO11s,Norway__Norway_003122,D00,0.00707,True
YOLO11s,Norway__Norway_003122,D00,0.000985,False
YOLO11s,Norway__Norway_003122,D00,0.001958,False
YOLO11s,Norway__Norway_003122,D00,0.000981,True
YOLO11s,Norway__Norway_003122,D00,0.00252,True
YOLO11s,Norway__Norway_003122,D00,0.007651,False
YOLO11s,Norway__Norway_003129,D00,0.001039,False
YOLO11s,Norway__Norway_003129,D00,0.000247,False
YOLO11s,Norway__Norway_003138,D00,0.024351,True
YOLO11s,Norway__Norway_003138,D00,0.018268,False
YOLO11s,Norway__Norway_003192,D00,0.000423,False
YOLO11s,Norway__Norway_003192,D00,0.023989,True
YOLO11s,Norway__Norway_003195,D10,0.02425,True
YOLO11s,Norway__Norway_003246,D10,0.011167,False
YOLO11s,Norway__Norway_003262,D00,0.000742,False
YOLO11s,Norway__Norway_003263,D00,0.021117,False
YOLO11s,Norway__Norway_003284,D00,0.000426,False
YOLO11s,Norway__Norway_003284,D00,0.000464,False
YOLO11s,Norway__Norway_003295,D00,0.001339,True
YOLO11s,Norway__Norway_003295,D00,0.000324,True
YOLO11s,Norway__Norway_003295,D10,0.000357,False
YOLO11s,Norway__Norway_003295,D10,0.00203,False
YOLO11s,Norway__Norway_003308,D00,0.000128,False
YOLO11s,Norway__Norway_003308,D10,0.002429,False
YOLO11s,Norway__Norway_003308,D00,0.000194,False
YOLO11s,Norway__Norway_003308,D10,0.00054,False
YOLO11s,Norway__Norway_003308,D00,0.000124,False
YOLO11s,Norway__Norway_003308,D00,0.000367,False
YOLO11s,Norway__Norway_003346,D00,3.5e-05,False
YOLO11s,Norway__Norway_003346,D00,0.00011,False
YOLO11s,Norway__Norway_003346,D00,0.004619,False
YOLO11s,Norway__Norway_003346,D10,0.047898,False
YOLO11s,Norway__Norway_003346,D00,0.000295,False
YOLO11s,Norway__Norway_003346,D00,0.015223,False
YOLO11s,Norway__Norway_003348,D00,0.055013,True
YOLO11s,Norway__Norway_003357,D10,0.013013,False
YOLO11s,Norway__Norway_003357,D10,0.005411,False
YOLO11s,Norway__Norway_003359,D00,0.002369,True
YOLO11s,Norway__Norway_003359,D00,0.001967,False
YOLO11s,Norway__Norway_003363,D40,0.000541,False
YOLO11s,Norway__Norway_003396,D00,0.000712,False
YOLO11s,Norway__Norway_003443,D00,0.019904,False
YOLO11s,Norway__Norway_003446,D00,0.017246,True
YOLO11s,Norway__Norway_003446,D00,0.006804,False
YOLO11s,Norway__Norway_003446,D00,0.02285,True
YOLO11s,Norway__Norway_003448,D40,0.000352,False
YOLO11s,Norway__Norway_003448,D00,0.019523,False
YOLO11s,Norway__Norway_003448,D00,0.000519,False
YOLO11s,Norway__Norway_003448,D00,0.000841,True
YOLO11s,Norway__Norway_003448,D00,0.001266,False
YOLO11s,Norway__Norway_003448,D00,0.000997,False
YOLO11s,Norway__Norway_003448,D40,0.000211,False
YOLO11s,Norway__Norway_003490,D00,0.038993,False
YOLO11s,Norway__Norway_003502,D00,0.0097,False
YOLO11s,Norway__Norway_003503,D00,0.0045,True
YOLO11s,Norway__Norway_003542,D00,0.001394,False
YOLO11s,Norway__Norway_003542,D10,0.003635,False
YOLO11s,Norway__Norway_003542,D00,0.002483,True
YOLO11s,Norway__Norway_003542,D40,0.001129,False
YOLO11s,Norway__Norway_003542,D40,0.000409,False
YOLO11s,Norway__Norway_003558,D00,0.000931,False
YOLO11s,Norway__Norway_003558,D00,0.005619,False
YOLO11s,Norway__Norway_003558,D00,0.011161,True
YOLO11s,Norway__Norway_003601,D00,0.002608,False
YOLO11s,Norway__Norway_003601,D00,0.038736,False
YOLO11s,Norway__Norway_003601,D40,9.5e-05,False
YOLO11s,Norway__Norway_003617,D00,0.000402,False
YOLO11s,Norway__Norway_003617,D00,0.001075,False
YOLO11s,Norway__Norway_003617,D00,0.00239,False
YOLO11s,Norway__Norway_003617,D10,0.002295,False
YOLO11s,Norway__Norway_003641,D40,0.000188,False
YOLO11s,Norway__Norway_003641,D00,0.025606,False
YOLO11s,Norway__Norway_003641,D40,0.000113,False
YOLO11s,Norway__Norway_003641,D00,0.018831,False
YOLO11s,Norway__Norway_003669,D00,0.000655,False
YOLO11s,Norway__Norway_003669,D00,0.001505,False
YOLO11s,Norway__Norway_003708,D10,0.000988,False
YOLO11s,Norway__Norway_003708,D10,0.001941,False
YOLO11s,Norway__Norway_003708,D10,0.001455,False
YOLO11s,Norway__Norway_003722,D00,0.001124,False
YOLO11s,Norway__Norway_003730,D10,0.00101,False
YOLO11s,Norway__Norway_003730,D00,0.007367,True
YOLO11s,Norway__Norway_003730,D00,0.009131,True
YOLO11s,Norway__Norway_003730,D00,0.004111,True
YOLO11s,Norway__Norway_003730,D00,0.000607,False
YOLO11s,Norway__Norway_003730,D00,0.020341,False
YOLO11s,Norway__Norway_003730,D00,0.003432,False
YOLO11s,Norway__Norway_003730,D00,0.023176,False
YOLO11s,Norway__Norway_003730,D10,0.001131,False
YOLO11s,Norway__Norway_003730,D10,0.00013,False
YOLO11s,Norway__Norway_003730,D00,0.000708,False
YOLO11s,Norway__Norway_003730,D00,0.001075,False
YOLO11s,Norway__Norway_003730,D00,0.000637,False
YOLO11s,Norway__Norway_003730,D00,0.000529,False
YOLO11s,Norway__Norway_003730,D00,0.000845,False
YOLO11s,Norway__Norway_003730,D00,0.028646,True
YOLO11s,Norway__Norway_003730,D10,0.001619,False
YOLO11s,Norway__Norway_003730,D10,0.000453,False
YOLO11s,Norway__Norway_003730,D00,0.000403,False
YOLO11s,Norway__Norway_003730,D00,0.029799,True
YOLO11s,Norway__Norway_003730,D10,0.000513,False
YOLO11s,Norway__Norway_003730,D00,0.001239,False
YOLO11s,Norway__Norway_003730,D00,0.000262,False
YOLO11s,Norway__Norway_003730,D00,0.000115,False
YOLO11s,Norway__Norway_003730,D10,0.001519,False
YOLO11s,Norway__Norway_003730,D00,0.001748,False
YOLO11s,Norway__Norway_003730,D00,0.00254,False
YOLO11s,Norway__Norway_003771,D00,0.000553,False
YOLO11s,Norway__Norway_003771,D10,0.019397,True
YOLO11s,Norway__Norway_003771,D00,0.004974,False
YOLO11s,Norway__Norway_003776,D10,0.013756,False
YOLO11s,Norway__Norway_003776,D10,0.023336,False
YOLO11s,Norway__Norway_003836,D00,0.053168,True
YOLO11s,Norway__Norway_003856,D10,0.051136,False
YOLO11s,Norway__Norway_003856,D10,0.026787,False
YOLO11s,Norway__Norway_003856,D10,0.015184,False
YOLO11s,Norway__Norway_003905,D20,0.000851,False
YOLO11s,Norway__Norway_003921,D00,0.026817,False
YOLO11s,Norway__Norway_003922,D00,0.00154,False
YOLO11s,Norway__Norway_003922,D00,0.01408,True
YOLO11s,Norway__Norway_003933,D00,0.006169,False
YOLO11s,Norway__Norway_003933,D00,0.001443,False
YOLO11s,Norway__Norway_003962,D00,0.094733,False
YOLO11s,Norway__Norway_004032,D00,0.000176,False
YOLO11s,Norway__Norway_004032,D10,0.000439,False
YOLO11s,Norway__Norway_004032,D00,0.00068,False
YOLO11s,Norway__Norway_004032,D00,0.000398,False
YOLO11s,Norway__Norway_004032,D10,0.007169,False
YOLO11s,Norway__Norway_004032,D10,0.002119,False
YOLO11s,Norway__Norway_004032,D00,0.007314,True
YOLO11s,Norway__Norway_004032,D00,0.000626,False
YOLO11s,Norway__Norway_004032,D00,0.000156,False
YOLO11s,Norway__Norway_004046,D00,0.074608,True
YOLO11s,Norway__Norway_004046,D00,0.001714,False
YOLO11s,Norway__Norway_004046,D00,0.010866,True
YOLO11s,Norway__Norway_004095,D00,0.000418,False
YOLO11s,Norway__Norway_004095,D00,0.036455,True
YOLO11s,Norway__Norway_004095,D10,0.000242,False
YOLO11s,Norway__Norway_004095,D00,0.000286,False
YOLO11s,Norway__Norway_004097,D00,0.03006,False
YOLO11s,Norway__Norway_004097,D00,0.022199,False
YOLO11s,Norway__Norway_004118,D10,0.001188,False
YOLO11s,Norway__Norway_004118,D10,0.000415,False
YOLO11s,Norway__Norway_004118,D10,0.001131,False
YOLO11s,Norway__Norway_004118,D00,0.000116,False
YOLO11s,Norway__Norway_004118,D10,0.00108,False
